Maintenance_flag,Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Intake_Manifold_Pressure,Engine_RPM,Speed_OBD,Intake_Air_Temp,Mass_Air_Flow_Rate,Throttle_Pos_Manifold,Voltage_Control_Module,Ambient_air_temp,Accel_Pedal_Pos_D,Engine_Oil_Temp,Speed_GPS,GPS_Longitude,GPS_Latitude,GPS_Bearing,GPS_Altitude,Turbo_Boost_And_Vcm_Gauge,Trip_Distance,Litres_Per_100km_Inst,Accel_Ssor_Total,CO2_in_g_per_km_Inst,Trip_Time_journey,Condition_Score,Priority
0,118,0.3655913978494638,0.539370093759688,0.5999999999999996,117,0.416753112033195,118,7,0.18839803659080767,0.9779410769301559,14.12,7,14.901961,0.4285714285714288,116.640274,8.345419794,49.768419773,23.3,145,0.09803925721563386,0.7377937145305151,3.04016,0.49332438621753705,80.41216,0.6411362819129809,0.4824799480730796,Moderate
0,21,0.8870967741935516,0.2125984460660928,0.5999999999999996,106,0.02359958506224069,21,15,0.03792949576082106,0.5073529056066207,14.2,8,14.901961,0.4285714285714288,21.16849,9.3217437714,48.398371726,91.6,156,0.026143837975187337,0.9732221190536618,1.327531,0.6082343028738146,35.113174,0.9243677334292222,0.4603937346939831,Moderate
0,128,0.3118279569892479,0.07874015740126479,0.5333333333333332,121,0.4696576763485477,128,11,0.2099062918340027,0.9779410769301559,14.12,8,14.901961,0.5,130.4708,9.3819176153,48.519444484,328.2,635,0.1241830050632754,0.10940207813339808,0.0,0.7073456434267564,16.819185,0.08857725038954811,0.184965204894219,Low
0,105,0.43548387096774377,0.618110281279064,0.7333333333333334,118,0.3293568464730291,105,8,0.15145024542614902,0.8970588340073521,14.14,7,14.901961,0.5,103.2123,7.7471347631,48.354576339,0.1,154,0.1045751716456578,0.9150497046938191,3.392278,0.6943165454985102,89.72568,0.8524511566582764,0.6078865465523038,Moderate
0,113,0.39247311827957176,0.4921260013268032,0.5999999999999996,113,0.3830394190871369,113,7,0.170281124497992,0.9779410769301559,14.08,6,14.901961,0.35714285714285676,126.25301,8.394955794,49.698621773,27.8,146,0.07189546430421939,0.7298572738450788,2.648242,0.7284589401851282,70.045944,0.6359822605777299,0.4475104479611911,Low
0,36,0.8064516129032313,0.32677166777233596,0.5999999999999996,110,0.2896784232365145,36,14,0.14618473895582326,0.7058823507352944,14.22,9,31.764706,0.4285714285714288,37.764153,7.7350567631,48.731070339,46.1,148,0.05228758582282889,0.9762273591154387,4.892613,0.6386182395657191,129.40953,0.9377921610931319,0.5903758870650166,Moderate
0,87,0.5322580645161317,0.421259862677476,0.5333333333333332,109,0.3547717842323651,87,9,0.1506470325747434,0.9779410769301559,14.16,7,28.62745,0.4285714285714288,90.324,8.4944136747,47.105445536,248.9,359,0.045751671392804956,0.5503283021741467,2.345994,0.63414105596605,62.051502,0.5044947860481841,0.35153388549526676,Low
0,22,0.8817204301075279,0.22834646349122717,0.5999999999999996,107,0.059387966804979264,22,12,0.04605087014725568,0.9558822663603018,14.3,8,16.862745,0.5,23.475975,7.1689082752,48.260438037,80.2,151,0.032679797468984174,0.980282590609745,1.941443,0.6168514798300828,51.351143,0.949658396260338,0.48016429811226674,Moderate
0,94,0.4946236559139834,0.9999999999999999,0.5999999999999996,162,0.5995850622406639,94,9,0.35867916108879966,0.9779410769301559,14.06,8,42.352943,0.5714285714285712,97.563515,8.9119037274,48.286856666,301.6,287,0.3921568486074438,0.6519402662188643,12.441415,0.5880187855963707,329.0752,0.5800071916576771,0.7361817477364062,Critical
0,111,0.40322580645161565,0.0,0.5333333333333332,117,0.35243775933609955,111,11,0.1779562695225346,0.9779410769301559,14.14,8,14.901961,0.5714285714285712,114.672485,8.9811096747,47.159799536,324.4,389,0.09803925721563386,0.5093262590044454,0.0,0.5316368954735348,0.0,0.4712932997722642,0.14762851544490546,Low
0,42,0.7741935483870996,0.2047244172747848,0.5999999999999996,113,0.17582987551867224,42,13,0.09040606871932172,0.6102941090992654,14.32,9,28.235294,0.5,44.604713,8.9515893589,48.967358752,92.8,153,0.07189546430421939,0.9795826342347478,2.47242,0.6237450540550264,65.39546,0.9481002037636341,0.48181883917552276,Moderate
0,96,0.48387096774193594,0.641732317456136,0.20000000000000018,114,0.2782676348547718,96,8,0.13949129852744308,0.9264705689338254,14.18,8,14.901961,0.14285714285714235,100.87223,9.7685733589,48.688154752,348.3,187,0.07843137873424333,0.6708501780003617,3.469819,0.6550309537296336,91.776634,0.5942706460505813,0.4302273342025531,Low
0,100,0.4623655913978517,0.09448819490514,0.40000000000000036,110,0.28449170124481327,100,11,0.13056671128960284,0.9779410769301559,14.18,9,14.901961,0.4285714285714288,106.16429,7.2696487631,48.394218339,344.4,496,0.05228758582282889,0.36816704412255863,0.0,0.6371381166377028,13.029081,0.3837947980342803,0.151145437822542,Low
0,90,0.5161290322580676,0.0,0.0,110,0.36929460580912865,90,9,0.16305220883534136,0.9779410769301559,14.22,7,14.901961,0.07142857142857117,94.83723,9.2734788604,49.226063431,330.4,663,0.05228758582282889,0.060295372718523366,0.0,0.606999333149817,0.0,0.056334651803907454,0.06154910096818811,Low
0,122,0.3440860215053796,0.0,0.5999999999999996,114,0.43049792531120334,122,10,0.20276662204373044,0.9779410769301559,14.24,9,14.901961,0.5,127.87218,8.9945890753,48.630743517,291.4,493,0.07843137873424333,0.44533001197171074,0.0,0.5992958329812219,0.0,0.4372527867673499,0.17174965421853383,Low
0,88,0.526881720430108,0.0,0.13333333333333375,109,0.36255186721991706,88,9,0.16287371709058454,0.9779410769301559,14.24,7,14.901961,0.14285714285714235,88.02036,9.2901588604,49.180829431,6.2,732,0.045751671392804956,0.05544566685318131,0.0,0.6060948600660491,0.0,0.05213951815893564,0.0826475334255418,Low
0,76,0.5913978494623677,0.0,0.20000000000000018,111,0.3869294605809128,76,9,0.17670682730923695,0.9779410769301559,14.26,7,14.901961,0.2142857142857144,76.82195,9.2801688604,49.157879431,8.2,769,0.05882359038039862,0.05316961436373269,0.0,0.5678543070405825,0.0,0.049982020855807274,0.0978215767634855,Low
0,36,0.8064516129032313,0.2992126222192952,0.5333333333333332,109,0.3978215767634855,36,8,0.17001338688085676,0.9779410769301559,14.18,6,28.235294,0.4285714285714288,31.104189,9.1934553589,48.917774752,47.7,148,0.045751671392804956,0.9974925433433537,7.62225,0.6390650375552954,201.60837,0.9947261177034641,0.5838903462678284,Moderate
0,34,0.8172043010752716,0.22440946415462876,0.5999999999999996,117,0.21317427385892118,34,11,0.10584560464078535,0.8749998359375145,14.18,7,32.941177,0.5,34.488075,9.1206093589,48.934844752,85.0,160,0.09803925721563386,0.9922375247477058,4.277167,0.6273328251773177,113.13098,0.9834591873426826,0.505940135149938,Moderate
0,106,0.4301075268817236,0.641732317456136,0.8666666666666663,118,0.3399896265560166,106,8,0.15216421240517625,0.9411763613970684,14.08,7,14.901961,0.5,109.98,8.3127036747,47.123103536,269.2,377,0.1045751716456578,0.5627175527596098,3.592261,0.6965689428542025,95.01524,0.5136042191058372,0.7152779079427822,Critical
0,99,0.4677419354838719,0.003937009375968799,0.2666666666666666,111,0.28189834024896265,99,11,0.1294065149486836,0.9779410769301559,14.2,9,14.901961,0.2857142857142856,102.496605,7.2372187631,48.346152339,320.0,448,0.05882359038039862,0.3734899655384656,0.0,0.5370536935718822,0.0,0.3878700707179672,0.09298291386230187,Low
0,83,0.5537634408602194,0.0,0.06666666666666643,105,0.3158713692946058,83,9,0.13431503792949576,0.9779410769301559,14.24,7,14.901961,0.07142857142857117,78.91318,9.2848968604,49.207205431,352.2,690,0.0196078784813905,0.058365772474482824,0.0,0.5898377721681667,20.169476,0.05453673738463383,0.0637563393268787,Low
0,96,0.48387096774193594,0.47637796382292796,0.40000000000000036,109,0.2728215767634855,96,8,0.12815707273538599,0.9779410769301559,14.16,8,14.901961,0.2142857142857144,114.876274,9.6743973589,48.520094752,46.3,160,0.045751671392804956,0.6904427576666063,2.42352,0.5636708052655226,64.10206,0.6100922929401893,0.37739712855092644,Low
0,78,0.5806451612903238,0.4842519825748656,0.5999999999999996,126,0.287603734439834,78,11,0.15269968763944666,0.9485292670036892,14.16,8,14.901961,0.5,80.06465,8.0545878588,48.223279043,111.7,153,0.1568628025322596,0.9649495764689542,5.54225,0.6840309880343481,146.5924,0.8981181829078269,0.49930089634730557,Moderate
0,79,0.5752688172043037,0.39763782650040397,0.2666666666666666,112,0.2990145228215768,79,11,0.13136992414100845,0.9558822663603018,14.18,9,14.901961,0.2142857142857144,83.01607,7.2165067631,48.333354339,309.6,438,0.06535950481042255,0.37548633120209085,0.0,0.5670443810969309,0.0,0.38954812417595586,0.25181516074177523,Low
0,33,0.8225806451612918,0.19291339918624878,0.5999999999999996,119,0.31690871369294604,33,17,0.12887103971441322,0.9852940762867685,14.24,9,27.058825,0.4285714285714288,33.588943,7.9207278588,48.201223043,102.6,147,0.11111113113945462,0.9745384328540911,2.89826,0.6285602645981202,76.658936,0.9339566103320149,0.49542263197987396,Moderate
0,116,0.3763440860215077,0.1732283523064048,0.7333333333333334,112,0.3864107883817427,116,9,0.18090138331102185,0.9779410769301559,14.16,7,14.901961,0.5714285714285712,114.33727,9.1369536747,47.227785536,306.9,408,0.06535950481042255,0.17737729394522372,0.0,0.59951253837317,25.3012,0.13004914299412684,0.23147190487484326,Low
0,116,0.3763440860215077,0.771653616823736,0.666666666666667,206,0.6190352697095436,116,13,0.5128960285586791,0.9779410769301559,14.16,9,41.17647,0.7142857142857144,118.62708,6.9944942752,48.223952037,302.4,470,0.6797385706330026,0.41326600452128126,10.575105,0.5889065246730384,279.71133,0.41651684046506054,0.5349840722535911,Moderate
0,142,0.2365591397849478,0.6535433355446719,0.666666666666667,130,0.5775414937759337,142,16,0.26996876394466757,0.9779410769301559,14.0,8,34.509804,0.5,151.27211,9.8820236153,48.494862484,275.1,437,0.18300655037990113,0.14492537599480604,0.0,0.5244044576048114,0.0,0.11147069399496579,0.36656169883837697,Low
0,128,0.3118279569892479,0.0,0.5999999999999996,113,0.4730290456431535,128,11,0.20892458723784027,0.9779410769301559,14.18,8,24.705883,0.6428571428571423,128.9165,9.3590156153,48.542376484,309.0,662,0.07189546430421939,0.1065226345862047,0.0,0.6323388034013543,0.0,0.0868991969315594,0.17883817427385887,Low
0,86,0.5376344086021518,0.2047244172747848,0.5999999999999996,113,0.34232365145228216,86,10,0.15787594823739404,0.9779410769301559,14.16,7,14.901961,0.5714285714285712,90.39635,8.771203794,49.361265773,284.7,785,0.07189546430421939,0.00743928285067641,1.36679,0.5897733462408308,36.151566,0.006951935754524741,0.1920585482740249,Low
0,83,0.5537634408602194,0.27165356662688395,0.5333333333333332,109,0.32780082987551873,83,10,0.1422579205711736,0.9779410769301559,14.12,8,14.901961,0.4285714285714288,91.83611,8.1241578588,48.180427043,354.1,137,0.045751671392804956,0.9527465752439168,1.857516,0.6246026719189136,49.131256,0.884933477166487,0.33856165713953223,Low
0,151,0.18817204301075208,0.0,0.7333333333333334,122,0.6117738589211619,151,11,0.26996876394466757,0.9779410769301559,14.2,9,26.27451,0.8571428571428568,149.94028,8.5023850753,48.947981517,294.0,498,0.13071900962084512,0.4666049778454251,0.0,0.5700657060788791,0.0,0.44983818770226536,0.22418453204241587,Low
0,146,0.21505376344086358,0.66141736433598,0.666666666666667,221,0.6364107883817427,146,13,0.6258813029897367,0.9852940762867685,14.08,7,41.568626,0.5714285714285712,150.5162,8.574697794,49.462857773,34.5,156,0.7777778278486365,0.7027671195435972,8.491193,0.45343302339163183,224.5919,0.618722282152703,0.589632614351101,Moderate
0,102,0.4516129032258114,0.7795275954181919,0.2666666666666666,193,0.6504149377593361,102,12,0.5443998215082553,0.9779410769301559,14.12,9,48.235294,0.2142857142857144,101.30402,7.5627367631,48.887778339,301.6,436,0.5947712324049624,0.37998952795199115,13.243729,0.660303839366919,350.2964,0.39350353589835796,0.46365595641480617,Moderate
0,118,0.3655913978494638,0.25196851974704,0.7333333333333334,110,0.40352697095435686,118,9,0.16733601070950468,0.9705880775735433,14.16,7,14.901961,0.5,116.892136,9.1310976747,47.230533536,307.8,410,0.05228758582282889,0.17690510205526588,1.791631,0.5622584550662625,47.38862,0.1296895601102721,0.25464713162891334,Low
0,87,0.5322580645161317,0.0275590555924112,0.7333333333333334,126,0.35788381742738595,87,10,0.14895136099955378,0.9705880775735433,14.2,6,29.411766,0.7142857142857144,87.66125,9.0029276153,48.677844484,287.0,780,0.1568628025322596,0.0003674941578835078,0.0,0.5638239214304899,0.0,0.00023972192256982439,0.18646772134937045,Low
0,76,0.5913978494623677,0.1102362223696448,0.20000000000000018,110,0.37059128630705396,76,9,0.16804997768853192,0.9779410769301559,14.24,7,14.901961,0.2142857142857144,76.63947,9.2793048604,49.155581431,4.9,742,0.05228758582282889,0.05307054676499634,0.0,0.605736752314104,0.0,0.04974229893323745,0.11687136136237043,Low
0,105,0.43548387096774377,0.0,0.5333333333333332,109,0.32235477178423233,105,11,0.15885765283355643,0.9779410769301559,14.16,9,14.901961,0.5714285714285712,110.0175,8.7699190753,48.691925517,301.7,486,0.045751671392804956,0.4288752932858726,3.993587,0.6136259999615118,105.63031,0.4263454392904231,0.14261468418626091,Low
0,146,0.21505376344086358,0.4842519825748656,0.5999999999999996,117,0.5855809128630706,146,10,0.23471664435519854,0.9558822663603018,14.08,7,14.901961,0.4285714285714288,151.99207,10.181567615,48.471702484,289.9,427,0.09803925721563386,0.16552102931576307,2.599588,0.5043110985791991,68.75906,0.12153901474289819,0.3200083012090198,Low
0,94,0.4946236559139834,0.9999999999999999,0.7999999999999998,135,0.2627074688796681,94,11,0.15171798304328424,0.9779410769301559,14.2,9,14.901961,0.4285714285714288,94.46534,8.4413050753,48.834593517,299.5,442,0.2156863478488853,0.40220631845410404,6.242539,0.5563806350723034,165.11505,0.4090854608653961,0.5871721119424613,Moderate
0,105,0.43548387096774377,0.0,0.666666666666667,110,0.30809128630705396,105,8,0.1536813922356091,0.9779410769301559,14.2,7,14.901961,0.5,109.62038,8.5633656747,47.084919536,245.6,360,0.05228758582282889,0.5450098166208701,0.0,0.7752053890196465,0.0,0.5004195133644972,0.1624596588289535,Low
0,96,0.48387096774193594,0.0,0.4666666666666668,120,0.4185684647302905,96,9,0.20053547523427037,0.9779410769301559,14.16,8,14.901961,0.4285714285714288,98.21064,8.9160876747,47.103771536,322.4,341,0.11764704556947855,0.516444055554516,0.0,0.6187867677512255,0.0,0.4775260697590795,0.14753918856615955,Low
0,71,0.6182795698924757,0.0,0.5333333333333332,111,0.20617219917012453,71,10,0.11325301204819277,0.9779410769301559,14.24,8,14.901961,0.5,78.58919,9.3829176747,47.156631536,295.8,387,0.05882359038039862,0.195533279689726,0.0,0.6182479327225978,0.0,0.14251468296775738,0.12325092208390963,Low
0,128,0.3118279569892479,0.200787407898816,0.7333333333333334,113,0.4771784232365145,128,10,0.21311914323962514,0.9705880775735433,14.16,9,28.62745,0.6428571428571423,131.83199,8.9338750753,48.648227517,294.9,505,0.07189546430421939,0.4408778276420551,1.129178,0.6316552192113095,29.866749,0.43449598465779693,0.28794573902570153,Low
0,118,0.3655913978494638,0.303149631595264,0.5999999999999996,106,0.41156639004149376,118,11,0.16135653726015173,0.9705880775735433,14.18,7,14.901961,0.5714285714285712,124.210106,8.8178868604,49.452971431,295.7,665,0.026143837975187337,0.10073229836317221,1.703896,0.5225369424124247,45.06803,0.08306364617044226,0.23583463880168024,Low
0,37,0.8010752688172076,0.38582679837249756,0.5999999999999996,110,0.28786307053941906,37,11,0.13681392235609105,0.8823528352941271,14.22,8,31.37255,0.5,39.92634,8.9881173589,48.962762752,72.6,158,0.05228758582282889,0.9820211075404943,5.36138,0.6371816250561635,141.80841,0.9530145031763155,0.6362582231445439,Moderate
0,92,0.5053763440860237,0.677165371721744,0.7333333333333334,107,0.3970435684647303,92,10,0.16207050423917893,0.9779410769301559,14.24,7,33.72549,0.5714285714285712,91.22425,8.5990256153,48.726150484,303.0,830,0.032679797468984174,0.028366659078308376,2.850494,0.5550452613057043,75.395515,0.027568021095529194,0.3126201541342507,Low
0,116,0.3763440860215077,0.803149631595264,0.9333333333333336,160,0.3991182572614108,116,12,0.26273984828201696,0.9779410769301559,14.14,9,14.901961,0.7142857142857144,118.224655,8.4802270753,48.820319517,297.0,454,0.37908497468362307,0.4051557690128038,5.958635,0.5691670898975962,157.6058,0.4112429581685245,0.7526406381228259,Critical
0,83,0.5537634408602194,0.6496063964442959,0.666666666666667,174,0.4585062240663901,83,8,0.3086122266845159,0.9779410769301559,14.12,6,32.54902,0.4285714285714288,84.24001,8.7121517274,48.169292666,295.6,272,0.47058827240546003,0.633659564490419,12.490294,0.6229660860245103,330.36804,0.5651444324583483,0.5294217712131644,Moderate
0,37,0.8010752688172076,0.4606299564371639,0.5333333333333332,114,0.2863070539419087,37,10,0.14127621597501117,0.9705880775735433,14.28,8,14.901961,0.5,40.540092,8.1391458588,48.237655043,12.5,148,0.07843137873424333,0.9587248100583525,6.572494,0.6307306653190212,173.84233,0.8908066642694474,0.6689632713533677,Moderate
0,77,0.586021505376344,0.04330709309628639,0.5999999999999996,111,0.2754149377593361,77,11,0.13779562695225345,0.9779410769301559,14.26,8,14.901961,0.5,80.31639,8.0511918588,48.222379043,112.2,153,0.05882359038039862,0.9651718245607226,1.414027,0.7299901018348002,37.400993,0.8983579048303967,0.17733155511946858,Low
0,66,0.6451612903225801,0.0,0.5999999999999996,113,0.25440871369294604,66,10,0.10682730923694778,0.9779410769301559,14.28,8,14.901961,0.5,76.14143,9.1170657714,48.434215726,354.7,148,0.07189546430421939,0.9581345559783967,0.0,0.5648923877838401,0.0,0.8898477765791681,0.14240145228215761,Low
0,113,0.39247311827957176,0.49606302074214237,0.666666666666667,114,0.3817427385892116,113,7,0.1712628290941544,0.9779410769301559,14.12,7,14.901961,0.4285714285714288,123.59558,8.449687794,49.622433773,24.3,138,0.07843137873424333,0.7211808402809081,2.681809,0.700664591091986,70.93379,0.6302289344360541,0.45852739553163646,Moderate
0,151,0.18817204301075208,0.015748037503875194,0.666666666666667,115,0.6148858921161826,151,11,0.26443551985720665,0.9779410769301559,14.16,9,14.901961,0.7857142857142856,158.14833,8.5188070753,48.953657517,296.6,493,0.08496738329181305,0.46780430998649725,0.0,0.6513009435469903,0.0,0.4504374925086899,0.22055491795078352,Low
0,117,0.37096774193548754,0.0669291393127288,0.5999999999999996,111,0.39419087136929465,117,11,0.17991967871485942,0.9779410769301559,14.16,7,14.901961,0.5714285714285712,121.105545,8.8113348604,49.456079431,299.1,672,0.05882359038039862,0.10122251805381877,0.0,0.5953683615147958,20.98832,0.083423229054297,0.1805607893931811,Low
